43,,"{""주식"": 15.2, ""채권"": 25.3, ""현금 및 예금"": 38.2, ""펀드"": 10.9, ""기타"": 10.4}"
44,,"{""주식"": 31.9, ""채권"": 14.5, ""현금 및 예금"": 11.0, ""펀드"": 31.2, ""기타"": 11.4}"
45,,"{""주식"": 23.5, ""채권"": 14.3, ""현금 및 예금"": 23.3, ""펀드"": 13.9, ""기타"": 24.9}"
46,,"{""주식"": 29.9, ""채권"": 15.0, ""현금 및 예금"": 18.3, ""펀드"": 25.7, ""기타"": 11.2}"
47,,"{""주식"": 27.3, ""채권"": 25.7, ""현금 및 예금"": 5.5, ""펀드"": 20.7, ""기타"": 20.8}"
48,,"{""주식"": 18.7, ""채권"": 45.0, ""현금 및 예금"": 15.7, ""펀드"": 16.3, ""기타"": 4.3}"
49,,"{""주식"": 14.4, ""채권"": 26.4, ""현금 및 예금"": 26.7, ""펀드"": 1.8, ""기타"": 30.6}"
50,,"{""주식"": 27.9, ""채권"": 41.2, ""현금 및 예금"": 15.8, ""펀드"": 0.5, ""기타"": 14.6}"
51,,"{""주식"": 33.9, ""채권"": 5.4, ""현금 및 예금"": 22.6, ""펀드"": 12.3, ""기타"": 25.8}"
52,,"{""주식"": 27.0, ""채권"": 2.1, ""현금 및 예금"": 33.7, ""펀드"": 32.2, ""기타"": 4.9}"
53,,"{""주식"": 8.4, ""채권"": 23.0, ""현금 및 예금"": 3.9, ""펀드"": 29.4, ""기타"": 35.3}"
54,,"{""주식"": 20.7, ""채권"": 4.7, ""현금 및 예금"": 60.2, ""펀드"": 0.7, ""기타"": 13.7}"
55,,"{""주식"": 19.8, ""채권"": 25.0, ""현금 및 예금"": 26.4, ""펀드"": 18.4, ""기타"": 10.4}"
56,,"{""주식"": 59.0, ""채권"": 6.2, ""현금 및 예금"": 33.9, ""펀드"": 0.8, ""기타"": 0.1}"
57,,"{""주식"": 22.6, ""채권"": 7.9, ""현금 및 예금"": 27.7, ""펀드"": 25.7, ""기타"": 16.1}"
58,,"{""주식"": 15.5, ""채권"": 5.5, ""현금 및 예금"": 24.5, ""펀드"": 28.4, ""기타"": 26.2}"
59,,"{""주식"": 30.3, ""채권"": 17.8, ""현금 및 예금"": 20.8, ""펀드"": 24.4, ""기타"": 6.7}"
60,,"{""주식"": 35.8, ""채권"": 16.3, ""현금 및 예금"": 25.3, ""펀드"": 8.4, ""기타"": 14.2}"
61,,"{""주식"": 31.1, ""채권"": 44.9, ""현금 및 예금"": 19.3, ""펀드"": 2.8, ""기타"": 1.9}"
62,,"{""주식"": 8.4, ""채권"": 33.0, ""현금 및 예금"": 15.5, ""펀드"": 15.2, ""기타"": 28.0}"
63,,"{""주식"": 18.0, ""채권"": 36.3, ""현금 및 예금"": 5.5, ""펀드"": 35.8, ""기타"": 4.3}"
64,,"{""주식"": 18.7, ""채권"": 37.5, ""현금 및 예금"": 18.9, ""펀드"": 15.7, ""기타"": 9.3}"
65,,"{""주식"": 3.4, ""채권"": 25.9, ""현금 및 예금"": 4.5, ""펀드"": 31.9, ""기타"": 34.3}"
66,,"{""주식"": 5.3, ""채권"": 41.7, ""현금 및 예금"": 27.0, ""펀드"": 1.0, ""기타"": 25.0}"
67,,"{""주식"": 27.5, ""채권"": 39.9, ""현금 및 예금"": 8.7, ""펀드"": 14.7, ""기타"": 9.2}"
68,,"{""주식"": 21.1, ""채권"": 24.7, ""현금 및 예금"": 38.5, ""펀드"": 10.0, ""기타"": 5.7}"
69,,"{""주식"": 41.6, ""채권"": 15.5, ""현금 및 예금"": 2.5, ""펀드"": 21.7, ""기타"": 18.7}"
70,,"{""주식"": 14.1, ""채권"": 30.3, ""현금 및 예금"": 34.7, ""펀드"": 9.8, ""기타"": 11.1}"
71,,"{""주식"": 4.9, ""채권"": 48.3, ""현금 및 예금"": 18.2, ""펀드"": 16.1, ""기타"": 12.5}"
72,,"{""주식"": 32.0, ""채권"": 33.2, ""현금 및 예금"": 5.2, ""펀드"": 1.5, ""기타"": 28.2}"
73,,"{""주식"": 17.4, ""채권"": 16.1, ""현금 및 예금"": 38.4, ""펀드"": 6.8, ""기타"": 21.3}"
74,,"{""주식"": 25.0, ""채권"": 22.1, ""현금 및 예금"": 16.9, ""펀드"": 12.3, ""기타"": 23.7}"
75,,"{""주식"": 3.7, ""채권"": 29.8, ""현금 및 예금"": 26.7, ""펀드"": 29.9, ""기타"": 9.9}"
76,,"{""주식"": 29.3, ""채권"": 12.6, ""현금 및 예금"": 1.2, ""펀드"": 27.8, ""기타"": 29.0}"
77,,"{""주식"": 4.6, ""채권"": 32.0, ""현금 및 예금"": 9.4, ""펀드"": 25.8, ""기타"": 28.2}"
78,,"{""주식"": 4.7, ""채권"": 27.4, ""현금 및 예금"": 21.6, ""펀드"": 20.2, ""기타"": 26.1}"
79,,"{""주식"": 44.8, ""채권"": 15.1, ""현금 및 예금"": 22.7, ""펀드"": 6.3, ""기타"": 11.1}"
80,,"{""주식"": 15.2, ""채권"": 39.6, ""현금 및 예금"": 7.5, ""펀드"": 14.8, ""기타"": 22.8}"
81,,"{""주식"": 5.1, ""채권"": 70.1, ""현금 및 예금"": 0.7, ""펀드"": 13.2, ""기타"": 10.8}"
82,,"{""주식"": 28.0, ""채권"": 8.8, ""현금 및 예금"": 7.4, ""펀드"": 26.9, ""기타"": 28.7}"
83,,"{""주식"": 25.9, ""채권"": 26.5, ""현금 및 예금"": 25.3, ""펀드"": 11.1, ""기타"": 11.2}"
84,,"{""주식"": 32.9, ""채권"": 17.4, ""현금 및 예금"": 12.4, ""펀드"": 9.8, ""기타"": 27.5}"
85,,"{""주식"": 24.6, ""채권"": 21.1, ""현금 및 예금"": 13.1, ""펀드"": 24.4, ""기타"": 16.7}"
86,,"{""주식"": 1.7, ""채권"": 27.1, ""현금 및 예금"": 15.5, ""펀드"": 29.4, ""기타"": 26.4}"
87,,"{""주식"": 33.5, ""채권"": 35.6, ""현금 및 예금"": 22.5, ""펀드"": 4.1, ""기타"": 4.3}"
88,,"{""주식"": 30.5, ""채권"": 9.1, ""현금 및 예금"": 24.8, ""펀드"": 11.5, ""기타"": 24.1}"
89,,"{""주식"": 28.3, ""채권"": 14.9, ""현금 및 예금"": 45.3, ""펀드"": 2.3, ""기타"": 9.2}"
90,,"{""주식"": 16.3, ""채권"": 6.3, ""현금 및 예금"": 23.7, ""펀드"": 27.8, ""기타"": 25.8}"
91,,"{""주식"": 3.7, ""채권"": 13.1, ""현금 및 예금"": 29.5, ""펀드"": 41.2, ""기타"": 12.5}"
92,,"{""주식"": 15.6, ""채권"": 30.4, ""현금 및 예금"": 10.0, ""펀드"": 33.3, ""기타"": 10.7}"
93,,"{""주식"": 22.7, ""채권"": 21.2, ""현금 및 예금"": 25.6, ""펀드"": 27.7, ""기타"": 2.7}"
94,,"{""주식"": 17.9, ""채권"": 24.4, ""현금 및 예금"": 25.2, ""펀드"": 15.5, ""기타"": 17.0}"
95,,"{""주식"": 14.0, ""채권"": 19.6, ""현금 및 예금"": 12.4, ""펀드"": 19.2, ""기타"": 34.8}"
96,,"{""주식"": 12.5, ""채권"": 4.4, ""현금 및 예금"": 41.3, ""펀드"": 27.2, ""기타"": 14.6}"
97,,"{""주식"": 15.6, ""채권"": 26.7, ""현금 및 예금"": 9.7, ""펀드"": 24.6, ""기타"": 23.4}"
98,,"{""주식"": 34.2, ""채권"": 19.4, ""현금 및 예금"": 8.5, ""펀드"": 35.7, ""기타"": 2.3}"
99,,"{""주식"": 25.4, ""채권"": 27.9, ""현금 및 예금"": 7.4, ""펀드"": 5.2, ""기타"": 34.1}"
100,,"{""주식"": 23.4, ""채권"": 38.1, ""현금 및 예금"": 33.5, ""펀드"": 4.6, ""기타"": 0.4}"
101,,"{""주식"": 7.4, ""채권"": 38.5, ""현금 및 예금"": 23.2, ""펀드"": 2.0, ""기타"": 28.9}"
102,,"{""주식"": 11.6, ""채권"": 40.2, ""현금 및 예금"": 32.2, ""펀드"": 9.4, ""기타"": 6.5}"
103,,"{""주식"": 16.9, ""채권"": 17.2, ""현금 및 예금"": 33.0, ""펀드"": 23.3, ""기타"": 9.6}"
104,,"{""주식"": 26.9, ""채권"": 15.2, ""현금 및 예금"": 23.2, ""펀드"": 19.8, ""기타"": 14.9}"
105,,"{""주식"": 9.7, ""채권"": 28.0, ""현금 및 예금"": 19.5, ""펀드"": 28.3, ""기타"": 14.5}"
106,,"{""주식"": 6.5, ""채권"": 20.8, ""현금 및 예금"": 23.6, ""펀드"": 28.8, ""기타"": 20.2}"
107,,"{""주식"": 12.1, ""채권"": 17.1, ""현금 및 예금"": 26.5, ""펀드"": 14.0, ""기타"": 30.3}"
108,,"{""주식"": 11.6, ""채권"": 31.7, ""현금 및 예금"": 19.3, ""펀드"": 26.3, ""기타"": 10.9}"
109,,"{""주식"": 8.9, ""채권"": 15.3, ""현금 및 예금"": 25.1, ""펀드"": 16.0, ""기타"": 34.8}"
110,,"{""주식"": 24.1, ""채권"": 28.3, ""현금 및 예금"": 11.5, ""펀드"": 16.7, ""기타"": 19.5}"
111,,"{""주식"": 22.5, ""채권"": 4.6, ""현금 및 예금"": 43.8, ""펀드"": 1.0, ""기타"": 28.2}"
112,,"{""주식"": 10.4, ""채권"": 28.2, ""현금 및 예금"": 35.1, ""펀드"": 17.5, ""기타"": 8.9}"
113,,"{""주식"": 2.7, ""채권"": 0.7, ""현금 및 예금"": 31.2, ""펀드"": 22.4, ""기타"": 43.0}"
114,,"{""주식"": 31.4, ""채권"": 17.6, ""현금 및 예금"": 17.9, ""펀드"": 9.3, ""기타"": 23.7}"
115,,"{""주식"": 22.9, ""채권"": 7.2, ""현금 및 예금"": 45.7, ""펀드"": 6.8, ""기타"": 17.4}"
116,,"{""주식"": 21.6, ""채권"": 24.5, ""현금 및 예금"": 21.3, ""펀드"": 15.2, ""기타"": 17.4}"
117,,"{""주식"": 10.6, ""채권"": 18.1, ""현금 및 예금"": 4.3, ""펀드"": 34.7, ""기타"": 32.3}"
118,,"{""주식"": 24.6, ""채권"": 52.6, ""현금 및 예금"": 8.7, ""펀드"": 10.3, ""기타"": 3.8}"
119,,"{""주식"": 21.1, ""채권"": 25.3, ""현금 및 예금"": 11.2, ""펀드"": 32.6, ""기타"": 9.8}"
120,,"{""주식"": 30.2, ""채권"": 14.2, ""현금 및 예금"": 6.7, ""펀드"": 12.1, ""기타"": 36.9}"
121,,"{""주식"": 18.2, ""채권"": 11.8, ""현금 및 예금"": 25.1, ""펀드"": 16.0, ""기타"": 28.9}"
122,,"{""주식"": 25.2, ""채권"": 26.4, ""현금 및 예금"": 20.3, ""펀드"": 0.9, ""기타"": 27.2}"
123,,"{""주식"": 38.3, ""채권"": 20.3, ""현금 및 예금"": 15.4, ""펀드"": 23.3, ""기타"": 2.7}"
124,,"{""주식"": 25.8, ""채권"": 21.2, ""현금 및 예금"": 21.5, ""펀드"": 16.3, ""기타"": 15.1}"
125,,"{""주식"": 22.8, ""채권"": 22.7, ""현금 및 예금"": 36.1, ""펀드"": 16.3, ""기타"": 2.2}"
126,,"{""주식"": 14.7, ""채권"": 37.5, ""현금 및 예금"": 34.2, ""펀드"": 4.4, ""기타"": 9.2}"
127,,"{""주식"": 32.1, ""채권"": 8.8, ""현금 및 예금"": 2.2, ""펀드"": 17.7, ""기타"": 39.2}"
128,,"{""주식"": 6.8, ""채권"": 38.5, ""현금 및 예금"": 0.3, ""펀드"": 43.5, ""기타"": 10.8}"
129,,"{""주식"": 35.3, ""채권"": 15.1, ""현금 및 예금"": 8.7, ""펀드"": 27.5, ""기타"": 13.4}"
130,,"{""주식"": 15.6, ""채권"": 18.0, ""현금 및 예금"": 29.4, ""펀드"": 6.7, ""기타"": 30.3}"
131,,"{""주식"": 17.7, ""채권"": 19.5, ""현금 및 예금"": 8.4, ""펀드"": 30.4, ""기타"": 24.0}"
132,,"{""주식"": 14.2, ""채권"": 20.5, ""현금 및 예금"": 29.9, ""펀드"": 28.3, ""기타"": 7.1}"
133,,"{""주식"": 21.8, ""채권"": 10.6, ""현금 및 예금"": 19.7, ""펀드"": 18.5, ""기타"": 29.4}"
134,,"{""주식"": 13.1, ""채권"": 1.5, ""현금 및 예금"": 45.7, ""펀드"": 25.1, ""기타"": 14.7}"
135,,"{""주식"": 11.5, ""채권"": 15.4, ""현금 및 예금"": 8.4, ""펀드"": 30.3, ""기타"": 34.5}"
136,,"{""주식"": 5.2, ""채권"": 37.5, ""현금 및 예금"": 16.3, ""펀드"": 28.2, ""기타"": 12.8}"
137,,"{""주식"": 24.0, ""채권"": 17.6, ""현금 및 예금"": 3.0, ""펀드"": 28.8, ""기타"": 26.6}"
138,,"{""주식"": 22.7, ""채권"": 2.7, ""현금 및 예금"": 26.6, ""펀드"": 25.8, ""기타"": 22.2}"
139,,"{""주식"": 3.5, ""채권"": 39.3, ""현금 및 예금"": 35.3, ""펀드"": 14.4, ""기타"": 7.6}"
140,,"{""주식"": 36.9, ""채권"": 10.2, ""현금 및 예금"": 3.5, ""펀드"": 31.0, ""기타"": 18.5}"
141,,"{""주식"": 22.9, ""채권"": 28.2, ""현금 및 예금"": 9.3, ""펀드"": 17.3, ""기타"": 22.3}"
142,,"{""주식"": 11.7, ""채권"": 39.8, ""현금 및 예금"": 10.8, ""펀드"": 11.3, ""기타"": 26.4}"
143,,"{""주식"": 12.5, ""채권"": 28.1, ""현금 및 예금"": 16.9, ""펀드"": 24.0, ""기타"": 18.4}"
144,,"{""주식"": 2.3, ""채권"": 37.6, ""현금 및 예금"": 5.5, ""펀드"": 13.1, ""기타"": 41.5}"
145,,"{""주식"": 18.5, ""채권"": 16.1, ""현금 및 예금"": 33.1, ""펀드"": 2.2, ""기타"": 30.1}"
146,,"{""주식"": 5.8, ""채권"": 26.1, ""현금 및 예금"": 18.3, ""펀드"": 27.2, ""기타"": 22.6}"
147,,"{""주식"": 19.7, ""채권"": 47.9, ""현금 및 예금"": 18.0, ""펀드"": 13.0, ""기타"": 1.4}"
148,,"{""주식"": 26.7, ""채권"": 15.9, ""현금 및 예금"": 7.1, ""펀드"": 29.4, ""기타"": 20.8}"
149,,"{""주식"": 36.7, ""채권"": 43.1, ""현금 및 예금"": 3.6, ""펀드"": 4.6, ""기타"": 12.1}"
150,,"{""주식"": 29.8, ""채권"": 9.7, ""현금 및 예금"": 10.7, ""펀드"": 27.4, ""기타"": 22.4}"
151,,"{""주식"": 14.1, ""채권"": 16.4, ""현금 및 예금"": 20.6, ""펀드"": 24.3, ""기타"": 24.5}"
152,,"{""주식"": 14.2, ""채권"": 5.7, ""현금 및 예금"": 8.9, ""펀드"": 36.0, ""기타"": 35.3}"
153,,"{""주식"": 16.8, ""채권"": 37.2, ""현금 및 예금"": 3.0, ""펀드"": 4.2, ""기타"": 38.8}"
154,,"{""주식"": 29.6, ""채권"": 25.8, ""현금 및 예금"": 26.5, ""펀드"": 5.7, ""기타"": 12.4}"
155,,"{""주식"": 25.4, ""채권"": 26.6, ""현금 및 예금"": 12.5, ""펀드"": 5.5, ""기타"": 29.9}"
156,,"{""주식"": 20.0, ""채권"": 7.1, ""현금 및 예금"": 28.7, ""펀드"": 32.1, ""기타"": 12.1}"
157,,"{""주식"": 25.5, ""채권"": 28.8, ""현금 및 예금"": 20.4, ""펀드"": 8.1, ""기타"": 17.2}"
158,,"{""주식"": 8.9, ""채권"": 54.4, ""현금 및 예금"": 7.0, ""펀드"": 23.7, ""기타"": 6.1}"
159,,"{""주식"": 16.2, ""채권"": 5.7, ""현금 및 예금"": 0.7, ""펀드"": 42.9, ""기타"": 34.5}"
160,,"{""주식"": 2.4, ""채권"": 37.5, ""현금 및 예금"": 16.6, ""펀드"": 34.3, ""기타"": 9.2}"
161,,"{""주식"": 17.4, ""채권"": 22.2, ""현금 및 예금"": 30.7, ""펀드"": 23.1, ""기타"": 6.6}"
162,,"{""주식"": 29.5, ""채권"": 11.3, ""현금 및 예금"": 7.4, ""펀드"": 21.2, ""기타"": 30.6}"
163,,"{""주식"": 4.4, ""채권"": 12.9, ""현금 및 예금"": 25.2, ""펀드"": 23.2, ""기타"": 34.3}"
164,,"{""주식"": 20.9, ""채권"": 11.3, ""현금 및 예금"": 26.2, ""펀드"": 17.3, ""기타"": 24.3}"
165,,"{""주식"": 26.7, ""채권"": 0.8, ""현금 및 예금"": 35.4, ""펀드"": 18.7, ""기타"": 18.4}"
166,,"{""주식"": 1.2, ""채권"": 11.1, ""현금 및 예금"": 4.3, ""펀드"": 58.8, ""기타"": 24.6}"
167,,"{""주식"": 13.1, ""채권"": 11.9, ""현금 및 예금"": 8.6, ""펀드"": 46.0, ""기타"": 20.3}"
168,,"{""주식"": 2.9, ""채권"": 53.7, ""현금 및 예금"": 18.5, ""펀드"": 17.2, ""기타"": 7.6}"
169,,"{""주식"": 23.1, ""채권"": 7.1, ""현금 및 예금"": 26.6, ""펀드"": 16.5, ""기타"": 26.7}"
170,,"{""주식"": 32.7, ""채권"": 20.4, ""현금 및 예금"": 5.6, ""펀드"": 22.5, ""기타"": 18.8}"
171,,"{""주식"": 22.6, ""채권"": 2.0, ""현금 및 예금"": 25.9, ""펀드"": 39.0, ""기타"": 10.5}"
172,,"{""주식"": 39.5, ""채권"": 25.1, ""현금 및 예금"": 25.8, ""펀드"": 7.0, ""기타"": 2.6}"
173,,"{""주식"": 33.2, ""채권"": 12.7, ""현금 및 예금"": 9.9, ""펀드"": 20.4, ""기타"": 23.8}"
174,,"{""주식"": 25.7, ""채권"": 6.1, ""현금 및 예금"": 34.0, ""펀드"": 22.8, ""기타"": 11.4}"
175,,"{""주식"": 0.6, ""채권"": 28.1, ""현금 및 예금"": 39.7, ""펀드"": 14.4, ""기타"": 17.1}"
176,,"{""주식"": 5.3, ""채권"": 3.4, ""현금 및 예금"": 38.3, ""펀드"": 20.3, ""기타"": 32.6}"
177,,"{""주식"": 16.5, ""채권"": 33.0, ""현금 및 예금"": 5.7, ""펀드"": 12.1, ""기타"": 32.7}"
178,,"{""주식"": 16.6, ""채권"": 25.1, ""현금 및 예금"": 34.7, ""펀드"": 11.3, ""기타"": 12.4}"
179,,"{""주식"": 1.2, ""채권"": 32.0, ""현금 및 예금"": 21.0, ""펀드"": 25.4, ""기타"": 20.5}"
180,,"{""주식"": 33.0, ""채권"": 11.7, ""현금 및 예금"": 12.5, ""펀드"": 5.3, ""기타"": 37.5}"
181,,"{""주식"": 23.1, ""채권"": 2.3, ""현금 및 예금"": 15.6, ""펀드"": 16.6, ""기타"": 42.3}"
182,,"{""주식"": 32.0, ""채권"": 20.7, ""현금 및 예금"": 24.5, ""펀드"": 22.2, ""기타"": 0.6}"
183,,"{""주식"": 12.4, ""채권"": 21.4, ""현금 및 예금"": 17.6, ""펀드"": 14.7, ""기타"": 33.9}"
184,,"{""주식"": 19.3, ""채권"": 8.8, ""현금 및 예금"": 17.7, ""펀드"": 23.5, ""기타"": 30.7}"
185,,"{""주식"": 19.5, ""채권"": 12.3, ""현금 및 예금"": 16.7, ""펀드"": 49.3, ""기타"": 2.2}"
186,,"{""주식"": 4.7, ""채권"": 14.7, ""현금 및 예금"": 15.7, ""펀드"": 31.1, ""기타"": 33.8}"
187,,"{""주식"": 6.6, ""채권"": 8.1, ""현금 및 예금"": 26.9, ""펀드"": 28.9, ""기타"": 29.5}"
188,,"{""주식"": 7.6, ""채권"": 26.8, ""현금 및 예금"": 28.8, ""펀드"": 33.8, ""기타"": 3.0}"
189,,"{""주식"": 27.9, ""채권"": 21.8, ""현금 및 예금"": 16.1, ""펀드"": 10.0, ""기타"": 24.2}"
190,,"{""주식"": 9.3, ""채권"": 2.9, ""현금 및 예금"": 55.7, ""펀드"": 15.2, ""기타"": 17.0}"
191,,"{""주식"": 27.6, ""채권"": 28.8, ""현금 및 예금"": 23.2, ""펀드"": 5.1, ""기타"": 15.3}"
192,,"{""주식"": 14.5, ""채권"": 19.2, ""현금 및 예금"": 6.1, ""펀드"": 38.7, ""기타"": 21.5}"
193,,"{""주식"": 9.1, ""채권"": 29.4, ""현금 및 예금"": 20.3, ""펀드"": 12.1, ""기타"": 29.1}"
194,,"{""주식"": 45.9, ""채권"": 14.4, ""현금 및 예금"": 0.9, ""펀드"": 10.2, ""기타"": 28.6}"
195,,"{""주식"": 0.1, ""채권"": 38.6, ""현금 및 예금"": 31.8, ""펀드"": 2.2, ""기타"": 27.4}"
196,,"{""주식"": 6.2, ""채권"": 21.6, ""현금 및 예금"": 26.1, ""펀드"": 21.8, ""기타"": 24.4}"
197,,"{""주식"": 11.8, ""채권"": 8.2, ""현금 및 예금"": 24.1, ""펀드"": 20.4, ""기타"": 35.6}"
198,,"{""주식"": 2.5, ""채권"": 4.8, ""현금 및 예금"": 27.0, ""펀드"": 33.0, ""기타"": 32.8}"
199,,"{""주식"": 23.5, ""채권"": 21.5, ""현금 및 예금"": 12.1, ""펀드"": 11.5, ""기타"": 31.5}"
200,,"{""주식"": 12.0, ""채권"": 15.1, ""현금 및 예금"": 42.0, ""펀드"": 15.4, ""기타"": 15.5}"
201,,"{""주식"": 30.5, ""채권"": 2.9, ""현금 및 예금"": 45.8, ""펀드"": 7.9, ""기타"": 12.9}"
202,,"{""주식"": 24.7, ""채권"": 32.1, ""현금 및 예금"": 15.8, ""펀드"": 10.8, ""기타"": 16.5}"
203,,"{""주식"": 23.6, ""채권"": 7.0, ""현금 및 예금"": 20.7, ""펀드"": 23.3, ""기타"": 25.4}"
204,,"{""주식"": 22.7, ""채권"": 20.9, ""현금 및 예금"": 26.8, ""펀드"": 6.5, ""기타"": 23.1}"
205,,"{""주식"": 16.8, ""채권"": 10.9, ""현금 및 예금"": 20.9, ""펀드"": 32.1, ""기타"": 19.3}"
206,,"{""주식"": 0.0, ""채권"": 24.5, ""현금 및 예금"": 30.7, ""펀드"": 36.0, ""기타"": 8.9}"
207,,"{""주식"": 24.9, ""채권"": 33.8, ""현금 및 예금"": 25.6, ""펀드"": 12.0, ""기타"": 3.8}"
208,,"{""주식"": 20.5, ""채권"": 20.7, ""현금 및 예금"": 14.5, ""펀드"": 19.1, ""기타"": 25.1}"
